   -0.1684140116E+00   -0.3597687557E-01
   -0.7386761308E+00   -0.1927405968E-01
   -0.1812708676E+00   -0.3406092152E-01
   -0.9523555040E+00   -0.1338257547E-01
   -0.1881987453E+00   -0.2555742301E-01
   -0.1132087111E+01   -0.5230660085E-02
   -0.1879208684E+00   -0.1382966526E-01
   -0.1245615363E+01    0.3956144676E-02
   -0.1803485304E+00    0.5010942114E-03
   -0.1295073271E+01    0.1268195082E-01
   -0.1662282646E+00    0.1414887235E-01
   -0.1285358548E+01    0.2045552246E-01
   -0.1478299797E+00    0.2689479850E-01
   -0.1192014098E+01    0.2736962214E-01
   -0.1277875602E+00    0.3925598413E-01
   -0.9955750704E+00    0.3274595737E-01
   -0.1081120297E+00    0.5060811713E-01
   -0.6989643574E+00    0.3464491665E-01
   -0.9176949412E-01    0.5388369039E-01
   -0.3924837410E+00    0.3193992004E-01
   -0.8138102293E-01    0.4812592268E-01
   -0.1946907938E+00    0.2711173706E-01
   -0.7886337489E-01    0.3333187848E-01
   -0.1219475418E+00    0.2452418767E-01
   -0.8312334120E-01    0.2522084117E-01
   -0.1050811112E+00    0.2496390976E-01
   -0.8943206072E-01    0.2187184244E-01
   -0.1541165859E+00    0.2687046677E-01
   -0.9443013370E-01    0.2073716000E-01
   -0.2479486614E+00    0.2917022072E-01
   -0.9683430940E-01    0.2100235969E-01
   -0.3618590534E+00    0.3089799359E-01
   -0.9666148573E-01    0.2206377126E-01
   -0.4785372615E+00    0.3182568774E-01
   -0.9351603687E-01    0.2414861880E-01
   -0.5670697689E+00    0.3117768653E-01
   -0.8684066683E-01    0.2576607466E-01
   -0.6286658645E+00    0.2720795572E-01
   -0.7743943483E-01    0.2327596024E-01
   -0.6793869138E+00    0.1951964013E-01
   -0.6747601926E-01    0.1660452597E-01
   -0.7163015008E+00    0.9060682729E-02
   -0.5877551436E-01    0.7675004657E-02
   -0.7264297605E+00   -0.3756820224E-02
   -0.5259396881E-01   -0.3479420207E-02
   -0.7186750174E+00   -0.1865830272E-01
   -0.5005380884E-01   -0.1781150512E-01
   -0.7114439011E+00   -0.3468437493E-01
   -0.5181744322E-01   -0.3412077203E-01
   -0.6960425377E+00   -0.5143848062E-01
   -0.5829976499E-01   -0.5071910843E-01
   -0.6948143244E+00   -0.6802550703E-01
   -0.7010555267E-01   -0.6976240128E-01
   -0.7176905870E+00   -0.8304999769E-01
   -0.8642774820E-01   -0.8628990501E-01
   -0.7733154297E+00   -0.9561936557E-01
   -0.1056668162E+00   -0.1018001437E+00
   -0.8819112182E+00   -0.1041543111E+00
   -0.1257368326E+00   -0.1130381823E+00
   -0.1023825049E+01   -0.1078821123E+00
   -0.1430770606E+00   -0.1165784672E+00
   -0.1176603317E+01   -0.1069101766E+00
   -0.1551300883E+00   -0.1146042049E+00
   -0.1300056815E+01   -0.1016415283E+00
   -0.1601622850E+00   -0.1042304412E+00
   -0.1338222384E+01   -0.9456405789E-01
   -0.1574936211E+00   -0.9008853883E-01
   -0.1297102928E+01   -0.8812691271E-01
   -0.1490603834E+00   -0.7837893814E-01
   -0.1185044050E+01   -0.8289691806E-01
   -0.1383219808E+00   -0.6636651605E-01
   -0.9408466816E+00   -0.7964997739E-01
   -0.1309189200E+00   -0.5786082521E-01
   -0.5507968068E+00   -0.8009739220E-01
   -0.1301959455E+00   -0.5376327038E-01
   -0.1435323656E+00   -0.8634302765E-01
   -0.1383938193E+00   -0.6714055687E-01
    0.5908728763E-01   -0.9468217194E-01
   -0.1583559960E+00   -0.8937640488E-01
    0.6160845980E-01   -0.9826812148E-01
