   -0.5237407237E-01   -0.1508655306E-01
   -0.1102480069E+00   -0.1136855707E+00
   -0.3830504417E+00   -0.6225648150E-01
   -0.2040582150E+00   -0.4410931468E-01
   -0.4506517649E+00   -0.2179181203E-01
   -0.2138097435E+00   -0.1456472185E-01
   -0.4736435711E+00   -0.2466893289E-02
   -0.2065663338E+00    0.3966320306E-02
   -0.4703621566E+00    0.1025597472E-01
   -0.1901230961E+00    0.1863004267E-01
   -0.4425389469E+00    0.1949307881E-01
   -0.1676433235E+00    0.2989362925E-01
   -0.3927518427E+00    0.2573248185E-01
   -0.1426963806E+00    0.3835437819E-01
   -0.3207290471E+00    0.2944982983E-01
   -0.1180719957E+00    0.4392982647E-01
   -0.2286274731E+00    0.2989214659E-01
   -0.9755775332E-01    0.4076936096E-01
   -0.1487020999E+00    0.2659756690E-01
   -0.8640009910E-01    0.3142630681E-01
   -0.1035399735E+00    0.2254579775E-01
   -0.8563893288E-01    0.2361016721E-01
   -0.9044039249E-01    0.2078616247E-01
   -0.9221367538E-01    0.1932620257E-01
   -0.1034640148E+00    0.2244931459E-01
   -0.1018686369E+00    0.2044263668E-01
   -0.1294272691E+00    0.2737731114E-01
   -0.1100950837E+00    0.2525719069E-01
   -0.1594108641E+00    0.3375596181E-01
   -0.1144405752E+00    0.3106637113E-01
   -0.1890711486E+00    0.3966027871E-01
   -0.1143879443E+00    0.3659538552E-01
   -0.2132882923E+00    0.4399365559E-01
   -0.1096700653E+00    0.4095989093E-01
   -0.2275118083E+00    0.4546064883E-01
   -0.1012328118E+00    0.4101057723E-01
   -0.2383236140E+00    0.4367736727E-01
   -0.8997865021E-01    0.3935262933E-01
   -0.2385144532E+00    0.3846346959E-01
   -0.7669159770E-01    0.3344706446E-01
   -0.2310204804E+00    0.2899933048E-01
   -0.6373050809E-01    0.2292479016E-01
   -0.2198036313E+00    0.1548094023E-01
   -0.5355050415E-01    0.8094981313E-02
   -0.2096254081E+00   -0.1160631538E-02
   -0.4793781415E-01   -0.9563604370E-02
   -0.2031490803E+00   -0.1954150014E-01
   -0.4734259099E-01   -0.2817805670E-01
   -0.1986844242E+00   -0.3890091181E-01
   -0.5206951499E-01   -0.4858635366E-01
   -0.2020218074E+00   -0.5873497948E-01
   -0.6273690611E-01   -0.6977367401E-01
   -0.2178492248E+00   -0.7805322856E-01
   -0.7966184616E-01   -0.9048438817E-01
   -0.2504214048E+00   -0.9499819577E-01
   -0.1013901532E+00   -0.1071480811E+00
   -0.2955932617E+00   -0.1076300219E+00
   -0.1242675260E+00   -0.1182876378E+00
   -0.3474214673E+00   -0.1155537292E+00
   -0.1452300549E+00   -0.1241098717E+00
   -0.4007424116E+00   -0.1183341220E+00
   -0.1608404219E+00   -0.1215556189E+00
   -0.4356093705E+00   -0.1163348183E+00
   -0.1675400138E+00   -0.1138470694E+00
   -0.4428400397E+00   -0.1121517420E+00
   -0.1651474684E+00   -0.1057709530E+00
   -0.4268533289E+00   -0.1082486734E+00
   -0.1568560749E+00   -0.9833347052E-01
   -0.3867482245E+00   -0.1050026566E+00
   -0.1454386413E+00   -0.8949652314E-01
   -0.3080287278E+00   -0.1033243686E+00
   -0.1333897859E+00   -0.8581638336E-01
   -0.2042428553E+00   -0.1069591641E+00
   -0.1288469434E+00   -0.9620542079E-01
   -0.1266186386E+00   -0.1160027683E+00
   -0.1406441778E+00   -0.1147755608E+00
   -0.1114915535E+00   -0.1246076301E+00
   -0.1697358936E+00   -0.1288267225E+00
   -0.1529830098E+00   -0.1260626912E+00
   -0.2078683525E+00   -0.1283908039E+00
   -0.2125298530E+00   -0.1195566580E+00
   -0.2467640489E+00   -0.1214584857E+00
   -0.2849553525E+00   -0.1082268283E+00
   -0.2840472758E+00   -0.1092520431E+00
   -0.3626977801E+00   -0.9238025546E-01
   -0.3165614605E+00   -0.8927450329E-01
   -0.4246721864E+00   -0.7259353995E-01
   -0.3404911458E+00   -0.6514519453E-01
   -0.4597579837E+00   -0.5209976435E-01
   -0.3562234938E+00   -0.4365998134E-01
   -0.4787759781E+00   -0.3336247429E-01
   -0.3669432402E+00   -0.2496074699E-01
   -0.4879141450E+00   -0.1657764986E-01
   -0.3751153648E+00   -0.8836345747E-02
   -0.4930373728E+00   -0.1278350246E-02
   -0.3822304606E+00    0.5292896181E-02
   -0.4992594421E+00    0.1327522565E-01
   -0.3886106014E+00    0.1843133941E-01
   -0.5097886324E+00    0.2757654525E-01
   -0.3938194513E+00    0.3088853881E-01
   -0.5268163085E+00    0.4163656384E-01
   -0.3974739909E+00    0.4254627228E-01
   -0.5535455942E+00    0.5554113165E-01
   -0.3991340697E+00    0.5431183428E-01
   -0.5901104212E+00    0.7029635459E-01
   -0.3964078128E+00    0.6854728609E-01
   -0.6287568808E+00    0.8624978364E-01
   -0.3859592974E+00    0.8433333784E-01
   -0.6636893153E+00    0.1025140211E+00
   -0.3653908968E+00    0.1014307663E+00
   -0.6865156889E+00    0.1182300895E+00
   -0.3325222135E+00    0.1196879894E+00
   -0.6834382415E+00    0.1317626834E+00
   -0.2865998745E+00    0.1363124102E+00
   -0.6478562951E+00    0.1412618160E+00
   -0.2284634560E+00    0.1493074149E+00
   -0.5766359568E+00    0.1450651139E+00
   -0.1605743468E+00    0.1569682658E+00
   -0.4630016983E+00    0.1408053637E+00
   -0.8927778900E-01    0.1567736566E+00
   -0.2970927358E+00    0.1265597939E+00
   -0.2344502509E-01    0.1452910453E+00
   -0.8457676321E-01    0.1004148796E+00
    0.2582794428E-01    0.1099334210E+00
    0.9696786851E-01    0.6223776937E-01
    0.4422603548E-01    0.5446612462E-01
    0.1752497405E+00    0.2133220993E-01
    0.2832002752E-01    0.4882664420E-02
    0.1637504846E+00   -0.1119613554E-01
   -0.1143903099E-01   -0.2986677364E-01
    0.9337760508E-01   -0.3213834390E-01
   -0.6391590834E-01   -0.5036014691E-01
   -0.1448253449E-01   -0.4154851288E-01
   -0.1198920980E+00   -0.5701906234E-01
   -0.1394329071E+00   -0.4016014189E-01
   -0.1710004508E+00   -0.5053982511E-01
   -0.2571463883E+00   -0.3046842664E-01
   -0.2117880732E+00   -0.3501863033E-01
   -0.3491765857E+00   -0.1583156176E-01
   -0.2400839031E+00   -0.1466891170E-01
   -0.4057821929E+00    0.9782881534E-04
   -0.2574754655E+00    0.2790909028E-02
   -0.4445455074E+00    0.1563608833E-01
   -0.2664958537E+00    0.1985589787E-01
   -0.4682885706E+00    0.3114386834E-01
   -0.2673994005E+00    0.3663606197E-01
   -0.4769220054E+00    0.4550408572E-01
   -0.2616314292E+00    0.5068919435E-01
   -0.4774453044E+00    0.5797327310E-01
   -0.2512064874E+00    0.6321119517E-01
   -0.4695616066E+00    0.6862282008E-01
   -0.2376723140E+00    0.7362027466E-01
   -0.4562962651E+00    0.7811002433E-01
   -0.2212125659E+00    0.8406066895E-01
   -0.4332395792E+00    0.8673938364E-01
   -0.2011301070E+00    0.9324792027E-01
   -0.4001465440E+00    0.9353051335E-01
   -0.1781330854E+00    0.9992734343E-01
   -0.3594091833E+00    0.9760820866E-01
   -0.1540455520E+00    0.1032369882E+00
   -0.3149107993E+00    0.9869646281E-01
   -0.1311420947E+00    0.1033250466E+00
   -0.2702156901E+00    0.9739787132E-01
   -0.1108807698E+00    0.1015585288E+00
   -0.2249208242E+00    0.9442795813E-01
   -0.9377806634E-01    0.9801215678E-01
   -0.1800538450E+00    0.8969616890E-01
   -0.8093330264E-01    0.9133486450E-01
   -0.1434699893E+00    0.8319919556E-01
   -0.7389200479E-01    0.8216626197E-01
   -0.1219181865E+00    0.7564106584E-01
   -0.7368379086E-01    0.7143025845E-01
   -0.1215627268E+00    0.6839902699E-01
   -0.7997875661E-01    0.6181441993E-01
   -0.1417567134E+00    0.6338045001E-01
   -0.8977091312E-01    0.5590211228E-01
   -0.1750162840E+00    0.6106450409E-01
   -0.9950383753E-01    0.5240519345E-01
   -0.2195052505E+00    0.6068237871E-01
   -0.1070028991E+00    0.5080949143E-01
   -0.2734980583E+00    0.6213347986E-01
   -0.1097845286E+00    0.5284500495E-01
   -0.3256535530E+00    0.6513261795E-01
   -0.1053356007E+00    0.5714468285E-01
   -0.3694227040E+00    0.6938415021E-01
   -0.9073226154E-01    0.6521409005E-01
   -0.3871261775E+00    0.7343490422E-01
   -0.6437765062E-01    0.7248580456E-01
   -0.3752746880E+00    0.7500713319E-01
   -0.2710209601E-01    0.7774924487E-01
   -0.3293596506E+00    0.7230334729E-01
    0.1869858429E-01    0.7787764072E-01
   -0.2505211532E+00    0.6325638294E-01
    0.6747685373E-01    0.7125578821E-01
   -0.1371810883E+00    0.4698026925E-01
    0.1126936004E+00    0.5713893473E-01
    0.9258491918E-02    0.2263026685E-01
    0.1471257508E+00    0.2792723663E-01
    0.1437584162E+00   -0.1043616235E-01
    0.1607862115E+00   -0.1669070497E-01
    0.2124789357E+00   -0.4704283178E-01
    0.1492581517E+00   -0.6053282320E-01
    0.2150660604E+00   -0.7940135151E-01
